,title,url
885,Housing in Brief: COVID-19 Cases Up in Los Angeles Homeless Communities,https://nextcity.org/urbanist-news/housing-in-brief-covid-19-cases-up-in-los-angeles-homeless-communities
886,Nashville’s ‘Navigator’ Tries to Keep Students in Remote Learning From Getting Lost in the System,https://nextcity.org/urbanist-news/nashvilles-navigator-tries-keep-students-remote-learning-getting-lost
887,There Are Still Barriers Keeping People of Color from Mental Health Care,https://nextcity.org/urbanist-news/there-are-still-barriers-keeping-people-of-color-from-mental-health-care
888,"Seattle’s New Arts and Culture Development Entity Is About Power, Not Just Money",https://nextcity.org/urbanist-news/seattles-new-arts-culture-development-entity-is-about-power-not-just-money
889,"The Cars May Not Need the Parking, But All Those Other Vehicles Do",https://nextcity.org/urbanist-news/the-cars-may-not-need-the-parking-but-all-those-other-vehicles-do
890,Co-Operative Platform Ownership Is Keeping Artists in Business,https://nextcity.org/urbanist-news/co-operative-platform-ownership-is-keeping-artists-in-business
891,"A Traveling, Pop-Up Library Holds Exclusively Books Written by Black Women",https://nextcity.org/urbanist-news/a-traveling-pop-up-library-holds-exclusively-books-written-by-black-women
892,How Oregon’s Radical Decriminalization of Drugs Was Inspired by Portugal,https://nextcity.org/urbanist-news/how-oregons-radical-decriminalization-of-drugs-was-inspired-by-portugal
893,Treasury to Make a $9 Billion Down Payment on a More Decentralized Banking System,https://nextcity.org/urbanist-news/treasury-make-9-billion-down-payment-on-more-decentralized-banking-system
894,Fresno Aims to End Veteran Homelessness Through Prevention,https://nextcity.org/urbanist-news/fresno-aims-to-end-veteran-homelessness-through-prevention
895,How Philly’s Biggest 2020 Real Estate Deal Could Create Opportunities for City Students,https://nextcity.org/features/how-phillys-biggest-2020-real-estate-deal-create-opportunities-for-students
896,All That Parking is Making Our Housing Costlier,https://nextcity.org/urbanist-news/all-that-parking-is-making-our-housing-costlier
897,"At Chicago’s Immigrant-Run Corner Stores, Striving for Food and Racial Justice",https://nextcity.org/urbanist-news/chicagos-immigrant-run-corner-stores-striving-for-food-and-racial-justice
898,Six Solutions to Watch for 2021,https://nextcity.org/urbanist-news/six-solutions-to-watch-for-2021
899,How Two California Cities Are Working to Stay Ahead of the Pending Homelessness Crisis,https://nextcity.org/urbanist-news/how-two-california-cities-working-stay-ahead-pending-homelessness-crisis
900,2020 Was the Year of Demystifying Money for Cities,https://nextcity.org/urbanist-news/2020-was-the-year-of-demystifying-money-for-cities
901,How Covid-19 Changed the Housing Conversation in 2020,https://nextcity.org/urbanist-news/how-covid-19-changed-the-housing-conversation-in-2020
902,Next City’s 20 Best Solutions of 2020,https://nextcity.org/features/next-citys-20-best-solutions-of-2020
903,Training for the Post-Pandemic Workforce,https://nextcity.org/urbanist-news/training-for-the-post-pandemic-workforce
904,"As Chicago ‘L’ Extension Advances, Others Say It’s Not Enough",https://nextcity.org/urbanist-news/as-chicago-l-extension-advances-others-say-its-not-enough
905,"Philly’s Sustainable Fashion Brands Took a Hit This Year, But Persevere",https://nextcity.org/urbanist-news/phillys-sustainable-fashion-brands-took-a-hit-this-year-but-persevere
906,The Bottom Line: The Power of Procurement,https://nextcity.org/ebooks/the-bottom-line-the-power-of-procurement
907,A New Minneapolis Park Puts Indigenous Culture Center Stage,https://nextcity.org/urbanist-news/a-new-minneapolis-park-puts-indigenous-culture-center-stage
908,How Tulsa Is Reconnecting Immigrants and Refugees to High-Skill Careers,https://nextcity.org/urbanist-news/how-tulsa-is-reconnecting-immigrants-and-refugees-to-high-skill-careers
909,Philadelphia’s Eviction Diversion Program Extended After Showing Results,https://nextcity.org/urbanist-news/philadelphias-eviction-diversion-program-extended-after-showing-results
910,Housing that Heals,https://nextcity.org/urbanist-news/housing-that-heals
911,Economics in Brief: Congress Nearing Deal on Second Stimulus,https://nextcity.org/urbanist-news/economics-in-brief-congress-nearing-deal-on-second-stimulus
912,Housing in Brief: Two Tiny-Home Villages Planned in Philadelphia,https://nextcity.org/urbanist-news/housing-in-brief-two-tiny-home-villages-planned-in-philadelphia
913,“There Isn’t a Piggy Bank. This Is It.”,https://nextcity.org/urbanist-news/there-isnt-a-piggy-bank-this-is-it
914,How to Make Communities Part of the Opportunity Zone Equation,https://nextcity.org/urbanist-news/how-to-make-communities-part-of-the-opportunity-zone-equation
915,"For Artists, ‘Representation Alone Is Not Power’",https://nextcity.org/urbanist-news/for-artists-representation-alone-is-not-power
916,Philly Council Unanimously Passes ‘Right to Recall’ Laws to Protect Service Workers,https://nextcity.org/urbanist-news/philly-council-unanimously-passes-right-to-recall-laws
917,How to Combat Inequality Through Economic Justice Initiatives,https://nextcity.org/webinars/how-to-combat-inequality-through-economic-justice-initiatives
918,How an Artist Village in Georgia Involves Neighborhood Residents,https://nextcity.org/urbanist-news/how-an-artist-village-in-georgia-involves-neighborhood-residents
919,Biden Puts Mayor Pete in the Driver’s Seat at USDOT,https://nextcity.org/urbanist-news/biden-puts-mayor-pete-in-the-drivers-seat-at-usdot
920,"Creating Lasting, Equitable and Renewable-Energy Car Sharing in the Twin Cities",https://nextcity.org/urbanist-news/creating-lasting-equitable-and-renewable-energy-car-sharing-in-twin-cities
921,What Massachusetts’ New Right-to-Repair Law Means for Small Auto Repair Shops,https://nextcity.org/urbanist-news/what-massachusetts-new-right-to-repair-law-means-for-small-auto-repair-shop
922,Unique Housing Project Eases the Path to Re-Entry for Single Parents,https://nextcity.org/urbanist-news/unique-housing-project-eases-the-path-to-re-entry-for-single-parents
923,Making Small Business Lending Work for More People Without Anyone Noticing,https://nextcity.org/urbanist-news/making-small-business-lending-work-for-more-people-without-anyone-noticing
924,Black Landscapes Matter,https://nextcity.org/features/black-landscapes-matter-slideshow
925,A System for Sharing Household Heat Is Growing Beneath France,https://nextcity.org/urbanist-news/a-system-for-sharing-household-heat-is-growing-beneath-france
926,Housing in Brief: NYCHA Strikes Deal With Private Developers to Manage and Repair Units,https://nextcity.org/urbanist-news/nycha-strikes-deal-with-private-developers-to-manage-and-repair-units
927,Economics in Brief: Survey Shows COVID-19’s Terrible Toll on U.S. Restaurants,https://nextcity.org/urbanist-news/economics-in-brief-survey-shows-covid-19s-terrible-toll-on-us-restaurants
928,"Reckoning with Race, Mass Incarceration & Housing Discrimination presented by Just Cities",https://nextcity.org/webinars/reckoning-with-race-mass-incarceration-housing-discrimination
929,Solutions of the Year: A Next City Reporters Roundtable,https://nextcity.org/webinars/solutions-of-the-year-a-next-city-reporters-roundtable
930,Solutions of the Year: How Cities Can Promote Environmental Justice in Underserved Neighborhoods,https://nextcity.org/webinars/solutions-of-the-year-how-cities-can-promote-environmental-justice-in-under
931,Three Alternatives to the Usual Strategies for Collecting Fines and Fees,https://nextcity.org/urbanist-news/three-alternatives-to-the-usual-strategies-for-collecting-fines-and-fees
932,Tampa Has an Ambitious Road Mural Goal — and Even Bigger Plans If Funding Comes Through,https://nextcity.org/urbanist-news/tampa-has-an-ambitious-road-mural-goal-and-even-bigger-plans-if-funding-com
933,Should Renters Earn a Piece of the Neighborhood Pie They Helped Bake?,https://nextcity.org/urbanist-news/should-renters-earn-a-piece-of-the-neighborhood-pie-they-helped-bake
934,Solutions of the Year: Solutions for Food Insecurity,https://nextcity.org/webinars/solutions-of-the-year-solutions-for-food-insecurity
935,Solutions of the Year: Four Covid Innovations to Carry Forward,https://nextcity.org/webinars/solutions-of-the-year-four-covid-innovations-to-carry-forward
936,Will Transit As We Know It Survive?,https://nextcity.org/urbanist-news/will-transit-as-we-know-it-survive
937,Taking Pandemic Theater Beyond Streaming,https://nextcity.org/urbanist-news/taking-pandemic-theater-beyond-streaming
938,Data and People Drive Placemaking Success,https://nextcity.org/urbanist-news/data-and-people-drive-placemaking-success
939,Solutions of the Year: 3 Responses to the Nation’s Reckoning on Racial Injustice,https://nextcity.org/webinars/solutions-of-the-year-3-responses-to-the-nations-reckoning-on-racial-injust
940,Solutions of the Year: Moving Money From Cops to Communities Keynote,https://nextcity.org/webinars/solutions-of-the-year-moving-money-from-cops-to-communities-keynote
941,Age Friendly Columbus Looks Back At Its First 5 Years,https://nextcity.org/urbanist-news/age-friendly-columbus-looks-back-5-years
942,Permanently Affordable Real Estate for Arts and Culture Matters,https://nextcity.org/urbanist-news/permanently-affordable-real-estate-for-arts-and-culture-matters
943,California Bond Program Helps Cities Secure Middle-Income Housing Without Upfront Cost,https://nextcity.org/urbanist-news/california-bond-program-cities-middle-income-housing-without-upfront-cost
944,This DIY Contact-Tracing App Helps People Exposed to COVID-19 Remember Who They Met,https://nextcity.org/urbanist-news/diy-contact-tracing-app-helps-people-exposed-to-covid-remember-who-they-met
945,Economics in Brief: It’s Hard to Open a Grocery Store in a Food Desert,https://nextcity.org/urbanist-news/economics-in-brief-its-hard-to-open-a-grocery-store-in-a-food-desert
946,Housing in Brief: Sea-Level Rise Threatens Affordable Housing,https://nextcity.org/urbanist-news/sea-level-rise-threatens-affordable-housing
947,"New President, Same Infrastructure Problems. Here’s Why It’s Different This Time",https://nextcity.org/urbanist-news/new-president-same-infrastructure-problems-heres-why-different-this-time
948,A Philly High School for Students in the Child Welfare System,https://nextcity.org/urbanist-news/a-philly-high-school-for-students-in-the-child-welfare-system
949,‘Mobility Hubs’ Become Community Anchors in Minneapolis,https://nextcity.org/urbanist-news/mobility-hubs-become-community-anchors-in-minneapolis
950,Next Year’s Local Elections Could Bring Racial Equity into New York’s Land Use Process,https://nextcity.org/urbanist-news/next-years-local-elections-could-bring-racial-equity-nyc-land-use-process
951,Settlement Clears Fiscal Track for Maryland’s Purple Line Project,https://nextcity.org/urbanist-news/settlement-clears-fiscal-track-for-purple-line-project
952,Low-Income Communities Need Park Funding Too,https://nextcity.org/urbanist-news/low-income-communities-need-park-funding-too
953,Healing Trauma Through Glassblowing in Chicago,https://nextcity.org/urbanist-news/healing-trauma-through-glassblowing-in-chicago
954,"Audio Installation Makes NYC’s AIDS Memorial ‘Live, Breathe and Feel Alive’",https://nextcity.org/urbanist-news/audio-installation-makes-nycs-aids-memorial-live-breathe-and-feel-alive
955,What the New FDIC Investment Fund Means for a More Equitable Banking System,https://nextcity.org/urbanist-news/what-the-new-fdic-investment-fund-means-for-a-more-equitable-banking-system
956,Should Housing Authorities Consider Switching to Electric Stoves?,https://nextcity.org/urbanist-news/should-housing-authorities-consider-switching-to-electric-stoves
957,"Movement Grows to Require Ethnic Studies in Public High Schools, Despite California Veto",https://nextcity.org/urbanist-news/movement-grows-require-ethnic-studies-in-public-high-school-despite-ca-veto
958,Transit Agencies Fight to Survive While Addressing Transit Equity Issues,https://nextcity.org/urbanist-news/transit-agencies-fight-to-survive-while-addressing-transit-equity-issues
959,School Suspensions Unfairly Penalize Black Students – and Lead to Lower Grades and ‘Black Flight’,https://nextcity.org/urbanist-news/school-suspensions-unfairly-penalize-black-students-and-lead-to-lower-grade
960,Hard-Knocks Restaurant Workers Are Embracing Mental Wellness,https://nextcity.org/urbanist-news/hard-knocks-restaurant-workers-are-embracing-mental-wellness
961,This App Pays Young People Without Housing to Build Life Skills,https://nextcity.org/urbanist-news/this-app-pays-young-people-without-housing-to-build-life-skills
962,The Hidden Potential of the Fed’s $600 Billion Emergency Small Business Loan Program,https://nextcity.org/urbanist-news/hidden-potential-of-feds-600-billion-emergency-small-business-loan-program
963,"Portland, Maine Voters Approve a “Green New Deal” and Rent Control",https://nextcity.org/urbanist-news/portland-maine-voters-approve-a-green-new-deal-and-rent-control
964,A Tale of Two Pandemics: Historical Insights on Persistent Racial Disparities,https://nextcity.org/features/tale-of-two-pandemics-historical-insights-on-persistent-racial-disparities
965,Housing in Brief: Vacant Homes Occupied by L.A. Families to Become Transitional Housing,https://nextcity.org/urbanist-news/vacant-homes-occupied-la-families-to-become-transitional-housing
966,Economics in Brief: Combating Systemic Racism Through Economic Leadership High on Biden Agenda,https://nextcity.org/urbanist-news/combating-systemic-racism-through-economic-leadership-high-on-biden-agenda
967,"In One of Chicago’s Most Affluent Neighborhoods, Hidden Stories of Resistance Unveiled By App",https://nextcity.org/urbanist-news/in-one-of-chicagos-most-affluent-neighborhoods-hidden-stories-of-resistance
968,How Free Internet for Students in ‘Gig City’ Will Outlast the Pandemic,https://nextcity.org/urbanist-news/how-free-internet-for-students-in-gig-city-will-outlast-the-pandemic
969,The Nonprofit That Puts Art Inside Laundromats (And Wherever Else People Are),https://nextcity.org/urbanist-news/the-nonprofit-that-puts-art-inside-laundromats-and-wherever-else-people-are
970,Public Dollars and Private Investors in Chicago,https://nextcity.org/urbanist-news/public-dollars-and-private-investors-in-chicago
971,Lyft Takes Its Contractor Campaign to Illinois,https://nextcity.org/urbanist-news/lyft-takes-its-contractor-campaign-to-illinois
972,Which Cities Are On the Climate “A-List”?,https://nextcity.org/urbanist-news/which-cities-are-on-the-climate-a-list
973,Camden Art Installations Bring Attention to Dumping and Upend Stereotypes,https://nextcity.org/urbanist-news/camden-art-installations-bring-attention-to-dumping-and-upend-stereotypes
974,A Growing Texas Town Turns to Uber for Its Public Transportation,https://nextcity.org/urbanist-news/growing-texas-town-turns-uber-public-transportation
975,Why Health-Care Systems Are Funding (Or Building) Grocery Stores,https://nextcity.org/urbanist-news/why-health-care-systems-are-funding-or-building-grocery-stores
976,Is Your City Planning for Black-Owned Businesses?,https://nextcity.org/urbanist-news/is-your-city-planning-for-black-owned-businesses
977,Philadelphia’s Encampment Summer,https://nextcity.org/urbanist-news/philadelphias-encampment-summer
978,The Road to Stable Housing Begins With Trust,https://nextcity.org/features/the-road-to-stable-housing-begins-with-trust
979,Housing in Brief: D.C. Rent Control Debate Heats Up,https://nextcity.org/urbanist-news/housing-in-brief-dc-rent-control-debate-heats-up
980,Economics in Brief: America’s Red and Blue Political-Economic Divide is Not Going Away,https://nextcity.org/urbanist-news/americas-red-and-blue-political-economic-divide-is-not-going-away
981,This Library Doubles as an Environmental Education Center,https://nextcity.org/urbanist-news/this-library-doubles-as-an-environmental-education-center
982,What a Biden Transportation Program Will Look Like,https://nextcity.org/urbanist-news/what-a-biden-transportation-program-will-look-like
983,Twin Cities’ Mall of America Gives Free Space to Small Retailers,https://nextcity.org/urbanist-news/twin-cities-mall-of-america-gives-free-space-to-small-retailers
984,"In Pittsburgh, Publicly Owned Land Is Key to Preserving Black Commercial Corridors",https://nextcity.org/urbanist-news/pittsburgh-publicly-owned-land-key-preserving-black-commercial-corridors
985,The ‘Airbnb for Returning Citizens’ Gives People More Than Just a Second Chance,https://nextcity.org/urbanist-news/airbnb-for-returning-citizens-gives-people-more-than-just-a-second-chance
986,How Housing Fared at the Ballot,https://nextcity.org/urbanist-news/how-housing-fared-at-the-ballot
987,Will the Biden-Harris Administration Trust the Ideas of Those in Cities Who Delivered their Victory?,https://nextcity.org/urbanist-news/biden-harris-trust-ideas-of-cities-who-delivered-victory
988,The Voices of Hope,https://nextcity.org/features/the-voices-of-hope
989,Housing in Brief: “Gaping Loopholes” in Eviction Protections in Pennsylvania,https://nextcity.org/urbanist-news/housing-in-brief-gaping-loopholes-in-eviction-protections-in-pennsylvania
990,Economics in Brief: San Francisco Votes To Tax CEOs and Big Businesses,https://nextcity.org/urbanist-news/economics-in-brief-san-francisco-votes-to-tax-ceos-and-big-businesses
991,Cities Want Green Spaces. Here’s How to Make Them More Fire-Resistant,https://nextcity.org/urbanist-news/cities-want-green-spaces-heres-how-to-make-them-more-fire-resistant
992,Boston Area Adds ‘Rapid-Response Bus Lanes’ for Pandemic Transportation,https://nextcity.org/urbanist-news/boston-area-adds-rapid-response-bus-lanes-for-pandemic-transportation
993,A Playbook for Reducing Police Budgets and Investing in Equity,https://nextcity.org/urbanist-news/a-playbook-for-reducing-police-budgets-and-investing-in-equity
994,"In This California City, Every Graduating Senior Is Automatically Accepted to College",https://nextcity.org/urbanist-news/california-city-every-graduating-senior-is-automatically-accepted-college
995,"Austin Voters Approve Transit, Transportation Improvements",https://nextcity.org/urbanist-news/austin-voters-approve-transit-transportation-improvements
996,"School Nurses, On Front Lines of Pandemic, Are Helping Students Stay Well, Even Virtually",https://nextcity.org/urbanist-news/school-nurses-on-front-lines-of-pandemic-are-helping-students-stay-well-eve
997,"Old School, New Hub for Philly’s Young Black Entrepreneurs, Artists and Creators",https://nextcity.org/urbanist-news/old-school-new-hub-phillys-young-black-entrepreneurs-artists-and-creators
998,TreePhilly Continues to Green the City Despite Coronavirus,https://nextcity.org/urbanist-news/treephilly-continues-to-green-the-city-despite-coronavirus
999,"Congress is Working to Protect Credit Scores From COVID. It Should Protect Your Online History, Too",https://nextcity.org/urbanist-news/congress-working-protect-credit-scores-covid-should-protect-online-history
1000,What An Equitable Pandemic Recovery Looks Like: Part 2,https://nextcity.org/urbanist-news/what-an-equitable-pandemic-recovery-looks-like-part-2
1001,What Truth and Reconciliation Looks Like in Practice,https://nextcity.org/features/what-truth-and-reconciliation-looks-like-in-practice
1002,Housing in Brief: Honolulu Proposes ‘Massive Escalation’ of Anti-Homeless Law,https://nextcity.org/urbanist-news/housing-in-brief-honolulu-proposes-massive-escalation-of-anti-homeless-law
1003,Economics in Brief: Communities of Color Paid for Amazon’s New Warehouse Through Tax Breaks,https://nextcity.org/urbanist-news/communities-of-color-paid-for-amazons-new-warehouse-through-tax-breaks
1004,"Regulate Cars, Not Pedestrians",https://nextcity.org/urbanist-news/regulate-cars-not-pedestrians
1005,What An Equitable Pandemic Recovery Looks Like: Part 1,https://nextcity.org/urbanist-news/what-an-equitable-pandemic-recovery-looks-like-part-1
1006,Chicago Group Piloting Overdose-Reversal Vending Machines,https://nextcity.org/urbanist-news/chicago-group-piloting-overdose-reversal-vending-machines
1007,New Website Aims to Demystify Austin’s Local Politics,https://nextcity.org/urbanist-news/new-website-aims-to-demystify-austins-local-politics
1008,A Bank for Virginia Lovers,https://nextcity.org/urbanist-news/a-bank-for-virginia-lovers
1009,Driverless Cabs and On-Demand Transit Service to Marry,https://nextcity.org/urbanist-news/via-on-track-to-win-driverless-taxi-race
1010,Los Angeles Shines a (Street)Light on Equity,https://nextcity.org/urbanist-news/los-angeles-shines-a-streetlight-on-equity
1011,"In Durham, Shared Streets to Outlast the Pandemic",https://nextcity.org/urbanist-news/in-durham-shared-streets-to-outlast-the-pandemic
1012,Philly Group Tackling Trash Through Art,https://nextcity.org/urbanist-news/philly-group-tackling-trash-through-art
1013,"Thomas W. Mitchell, MacArthur “Genius” Grantee, on Black Land Ownership",https://nextcity.org/urbanist-news/thomas-w-mitchell-macarthur-genius-grantee-on-black-land-ownership
1014,Cities Steering More Public Contracting Dollars to LGBTQ-Owned Businesses,https://nextcity.org/urbanist-news/cities-steering-more-public-contracting-dollars-to-lgbtq-owned-businesses
1015,The City-State Where Diversity Is Enforced by Law,https://nextcity.org/urbanist-news/the-city-state-where-diversity-is-enforced-by-law
1016,Chicago Is Rethinking Education for the Pandemic and Beyond,https://nextcity.org/urbanist-news/chicago-is-rethinking-education-for-the-pandemic-and-beyond
1017,Economics in Brief: Chelsea Basic Income Experiment Hopes To Break the Cycle of Poverty,https://nextcity.org/urbanist-news/chelsea-basic-income-experiment-hopes-to-break-the-cycle-of-poverty
1018,Housing in Brief: HUD Investigates Environmental Racism Claims in Chicago,https://nextcity.org/urbanist-news/housing-in-brief-hud-investigates-environmental-racism-claims-in-chicago
1019,Converted Mansion to Offer Affordable Live-Work Space for Newark Makers,https://nextcity.org/urbanist-news/converted-mansion-offer-affordable-live-work-space-for-newark-makers
1020,Midwestern Youth of Color Are Using Art and Culture to Build Their Political Power,https://nextcity.org/urbanist-news/midwestern-youth-color-using-art-and-culture-to-build-their-political-power
1021,Alabama’s Black Belt Figured Out Zero-Interest Local Government Financing,https://nextcity.org/urbanist-news/alabamas-black-belt-figured-out-zero-interest-local-government-financing
1022,Diana Lind on ‘Brave New Home’,https://nextcity.org/webinars/diana-lind-on-brave-new-home
1023,5 Reasons Why Your City Should Have a Zero Waste Plan,https://nextcity.org/urbanist-news/5-reasons-why-your-city-should-have-a-zero-waste-plan
1024,Do You Live in a “15-Minute Neighborhood”? There’s an App to Help You Find Out,https://nextcity.org/urbanist-news/do-you-live-in-a-15-minute-neighborhood-theres-an-app-to-help-you-find-out
1025,Renewing Democracy: Solutions for Voting Access,https://nextcity.org/ebooks/renewing-democracy-solutions-for-voting-access
1026,Meet Philadelphia’s First “Community-Supported Fishery”,https://nextcity.org/urbanist-news/meet-philadelphias-first-community-supported-fishery
1027,The Bikeshare Systems Offering Free Rides on Election Day,https://nextcity.org/urbanist-news/bikeshare-systems-offering-free-rides-election-day
1028,Their App Sends Free Mail to Incarcerated People. Now They’re Helping Prisoners Register to Vote,https://nextcity.org/urbanist-news/app-sends-free-mail-incarcerated-people-now-helping-prisoners-register-vote
1029,Damning Report Details How the Paycheck Protection Program Was Designed to Fail,https://nextcity.org/urbanist-news/damning-report-details-how-paycheck-protection-program-was-designed-to-fail
1030,Chicago Hopes to Center Equity in Its Transit-Oriented Development,https://nextcity.org/urbanist-news/chicago-hopes-to-center-equity-in-its-transit-oriented-development
1031,"When Racism Strikes, Here’s How to Record It",https://nextcity.org/urbanist-news/when-racism-strikes-heres-how-to-record-it
1032,"Want to Bridge the Inequality Divide? Build Bridges Where Low-Income People Live, Study Says",https://nextcity.org/urbanist-news/bridge-the-inequality-divide-build-bridges-where-low-income-people-live
1033,Economics in Brief: The Depleted CARES Act Leaves More in Poverty Than Before Pandemic,https://nextcity.org/urbanist-news/depleted-cares-act-leaves-more-in-poverty-than-before-pandemic
1034,Housing in Brief: Climate Concerns Are Starting to Impact Florida’s Real Estate Markets,https://nextcity.org/urbanist-news/climate-concerns-starting-impact-floridas-real-estate-markets
1035,Only 1 in 10 People Experiencing Homelessness Vote — Here’s Why,https://nextcity.org/urbanist-news/only-1-in-10-people-experiencing-homelessness-vote-heres-why
1036,Cities Giving Paid Leave to Employees to Work the Polls,https://nextcity.org/urbanist-news/cities-giving-paid-leave-to-employees-to-work-the-polls
1037,How to #CancelWallStreet,https://nextcity.org/urbanist-news/how-to-cancel-wall-street
1038,How To Use Data To Address Food Access,https://nextcity.org/webinars/how-to-use-data-to-address-food-access
1039,"‘Energy Aggregation’ Has the Potential to Transform How We Get Power, But Hurdles Remain",https://nextcity.org/urbanist-news/energy-aggregation-has-potential-transform-how-we-get-power-hurdles-remain
1040,San Francisco Doula Program Tackles Birth Equity and Economic Justice in One Fell Swoop,https://nextcity.org/urbanist-news/san-francisco-doula-program-tackles-birth-equity-and-economic-justice
1041,The Car of the Future: A Skateboard with Bigger Wheels?,https://nextcity.org/urbanist-news/the-car-of-the-future-a-skateboard-with-bigger-wheels
1042,"Scrap-and-Replace Program Helps Low-Income Californians Afford Cleaner Cars (and Now, E-Bikes)",https://nextcity.org/urbanist-news/scrap-and-replace-program-helps-low-income-californians-afford-cleaner-cars
1043,Can Chicago Develop Chicago?,https://nextcity.org/urbanist-news/can-chicago-develop-chicago
1044,"Slow Relief, Deep Divide in Hurricane Housing Recovery",https://nextcity.org/urbanist-news/slow-relief-deep-divide-in-hurricane-housing-recovery
1045,The ‘Decolonization Bootcamp’ Uniting Cities and Indigenous Reserves,https://nextcity.org/urbanist-news/the-decolonization-bootcamp-uniting-cities-and-indigenous-reserves
1046,Chicago’s Parks Are a Monument to its Civic Values,https://nextcity.org/urbanist-news/chicagos-parks-are-a-monument-to-its-civic-values
1047,Economics in Brief: Report Illuminates How Wide the Funding Gap is for Black and Latinx Americans,https://nextcity.org/urbanist-news/report-illuminates-funding-gap-for-black-and-latinx-americans
1048,"Housing in Brief: Repurposing Hotels Helped Contain COVID-19 Spread, Study Shows",https://nextcity.org/urbanist-news/repurposing-hotels-helped-contain-covid-19-spread-study-shows
1049,How Covid-19 Inspired Oakland to Get Real About Equitable Urban Planning,https://nextcity.org/urbanist-news/how-covid-19-inspired-oakland-to-get-real-about-equitable-urban-planning
1050,These Students Want to Make It Easier for Low-Income Seniors to Visit the Doctor—Virtually,https://nextcity.org/urbanist-news/students-want-make-easier-low-income-seniors-to-visit-the-doctor-virtually
1051,Philadelphia Examining Whether Public Deposits Can Close Racial Disparities in Small Business,https://nextcity.org/urbanist-news/philadelphia-examining-whether-public-deposits-can-close-racial-disparities
1052,How To Launch Community Conversations That Create A Sense of Inclusion and Belonging,https://nextcity.org/webinars/how-to-launch-community-conversations-that-create-a-sense-of-inclusion-and
1053,“A New Generation of Poll Workers” Steps Up,https://nextcity.org/urbanist-news/a-new-generation-of-poll-workers-steps-up
1054,Seed Savers Adapt Heirloom Crops to Protect History and Food Security,https://nextcity.org/urbanist-news/seed-savers-adapt-heirloom-crops-to-protect-history-and-food-security
1055,"After Peak Driving, Opportunities for Transformation",https://nextcity.org/urbanist-news/after-peak-driving-opportunities-for-transformation
1056,How A Theater Performance Bridged Divides in One Refugee Community,https://nextcity.org/urbanist-news/how-a-theater-performance-bridged-divides-in-one-refugee-community
1057,New York State Small Business Fund Shows Promise Reaching the Unreachable,https://nextcity.org/urbanist-news/new-york-state-small-business-fund-shows-promise-reaching-the-unreachable
1058,Research Shows Permanent Housing Can Help Chronically Homeless People Turn Their Lives Around,https://nextcity.org/urbanist-news/research-permanent-housing-help-chronically-homeless-people-turn-lives
1059,Artists Tackle COVID-Era Racism Across the U.S.-Canada Border,https://nextcity.org/features/artists-tackle-covid-era-racism-across-the-us-canada-border
1060,Good Things Happen In Philadelphia,https://nextcity.org/ebooks/good-things-happen-in-philadelphia
1061,Economics in Brief: The Covid-19 Recession is the Most Unequal in Modern U.S. History,https://nextcity.org/urbanist-news/covid-19-recession-is-the-most-unequal-in-modern-us-history
1062,Soap on Tap: Startup Arrives in NYC With a Plan to Take the Plastic Out of Cleaning Products,https://nextcity.org/urbanist-news/soap-tap-startup-arrives-nyc-with-plan-take-plastic-out-cleaning-products
1063,Housing in Brief: Detroit Announces $48 Million for Affordable Housing,https://nextcity.org/urbanist-news/housing-in-brief-detroit-announces-48-million-for-affordable-housing
1064,A Volunteer-Run Program Could Be Model for Mental Health Response Without Police Intervention,https://nextcity.org/urbanist-news/volunteer-run-program-model-mental-health-response-police-intervention
1065,Grant-Makers Must Build Equity into the Details,https://nextcity.org/urbanist-news/grant-makers-must-build-equity-into-the-details
1066,California’s New Law Gives Communities a Chance to Stop the Private Equity Housing Grab,https://nextcity.org/urbanist-news/californias-new-law-communities-chance-stop-private-equity-housing-grab
1067,Angie Schmitt on “Right of Way”,https://nextcity.org/webinars/angie-schmitt-on-right-of-way
1068,Is More COVID-19 Relief On the Way for Transit?,https://nextcity.org/urbanist-news/is-more-covid-19-relief-on-the-way-for-transit
1069,Hackathon Finds Solutions to Food Insecurity,https://nextcity.org/urbanist-news/cannondesign-hosts-hackathon-for-solutions-to-food-insecurity
1070,Uber Self-Driving Car Death Ruling Sets a Scary Precedent,https://nextcity.org/urbanist-news/uber-self-driving-car-death-ruling-sets-a-scary-precedent
1071,New Jersey’s Governor Signs Landmark Environmental Justice Bill into Law,https://nextcity.org/urbanist-news/new-jerseys-governor-signs-landmark-environmental-justice-bill-into-law
1072,The Fed Wants to Push the Reset Button on Community Reinvestment Regulation Update,https://nextcity.org/urbanist-news/fed-wants-push-reset-button-on-community-reinvestment-regulation-update
1073,California’s Project Homekey Turns Hotels into Housing,https://nextcity.org/urbanist-news/californias-project-homekey-turns-hotels-into-housing
1074,These Wild Creatures Are Returning to Save New York City,https://nextcity.org/features/these-wild-creatures-are-returning-to-save-new-york-city
1075,Economics in Brief: Mayors of 12 Major International Cities Pledge to Divest From Fossil Fuels,https://nextcity.org/urbanist-news/mayors-of-12-major-international-cities-pledge-to-divest
1076,Housing in Brief: Home Sales Are Booming,https://nextcity.org/urbanist-news/housing-in-brief-home-sales-are-booming
1077,Atlanta’s Jail Will Close. Here’s How Organizers and Law Enforcement Agreed on What Will Replace It,https://nextcity.org/urbanist-news/atlanta-jail-close-organizers-law-enforcement-agreed-replace-it
